LEA,LEADescription,Enrollment,NativeAmericanOrAlaskan,Hispanic,NativeHawaiianOrPacificIslander,BlackAfricanAmerican,TwoOrMoreRaces,White,Asian,EconDisadvantaged,SPED,LEP
6701004,Dequeen Middle School,384,1.302083333333,63.802083333333,0.520833333333,1.302083333333,1.5625,30.729166666666,0.78125,78.39,6.770833333333,51.822916666666
6701005,Dequeen Junior High School,349,2.005730659025,62.750716332378,0,3.724928366762,0,31.232091690544,0.286532951289,73.07,5.157593123209,43.553008595988
6701016,Lockesburg Elementary School,,0,0,0,0,0,0,0,,0,0
6703012,Horatio Elementary School,482,3.11203319502,25.103734439834,0,1.244813278008,0.414937759336,70.1244813278,0,74.9,10.788381742738,17.634854771784
6703013,Horatio High School,373,3.753351206434,22.25201072386,0,1.876675603217,0,71.581769436997,0.53619302949,65.95,8.579088471849,9.919571045576
6802001,Cave City Elementary School,486,0.411522633744,3.497942386831,0,1.234567901234,1.028806584362,93.827160493827,0,77.98,9.465020576131,0.205761316872
6802002,Cave City High School,401,0,1.745635910224,0,0.997506234413,0.249376558603,96.259351620947,0.74812967581,69.08,11.221945137157,0
6802005,Evening Shade Elem. School,,0,0,0,0,0,0,0,,0,0
6802007,Cave City Middle School,397,0.251889168765,3.274559193954,0,0.755667506297,0.755667506297,94.710327455919,0.251889168765,74.06,12.090680100755,0.755667506297
6802008,Cave City Intermediate School,,0,0,0,0,0,0,0,,0,0
6804009,Cherokee Elementary School,617,0.648298217179,2.917341977309,0.162074554294,0.972447325769,0.162074554294,94.651539708265,0.486223662884,64.02,8.914100486223,0
6804010,Highland High School,473,0.211416490486,1.902748414376,0,1.057082452431,0,95.771670190274,1.057082452431,54.55,9.936575052854,0
6804011,Highland Middle School,511,0.587084148727,4.305283757338,0,1.174168297455,0,93.737769080234,0.195694716242,60.86,9.001956947162,0
6901005,Mountain View Elem. School,493,0.405679513184,2.636916835699,0,0.202839756592,0.811359026369,95.740365111561,0.202839756592,72.82,13.995943204868,0
6901006,Mountain View Middle School,379,1.055408970976,3.693931398416,0.263852242744,0.527704485488,0,93.931398416886,0.527704485488,61.74,12.664907651715,0.527704485488
6901007,Mountain View High School,367,1.08991825613,2.452316076294,0,0.817438692098,0,95.367847411444,0.272479564032,51.23,8.719346049046,0
6901011,Rural Special Elem. School,125,0,0.8,0,0,0.8,98.4,0,65.6,17.6,0
6901012,Rural Special High School,92,0,1.086956521739,0,0,2.173913043478,96.739130434782,0,52.17,16.304347826086,0
6901015,Timbo Elementary School,119,0,3.361344537815,0,0,0,96.638655462184,0,91.6,14.285714285714,1.680672268907
6901016,Timbo High School,86,0,4.651162790697,0,0,0,95.348837209302,0,81.4,22.093023255813,3.488372093023
7001001,Hugh Goodwin Elementary School,468,0,9.401709401709,0,36.111111111111,4.487179487179,47.649572649572,2.350427350427,54.49,6.837606837606,5.128205128205
7001004,Northwest Elementary School,490,0,7.34693877551,0,30,4.081632653061,57.551020408163,1.020408163265,54.29,11.020408163265,3.877551020408
7001005,Retta Brown Elementary School,291,0,10.996563573883,0,78.350515463917,1.718213058419,8.93470790378,0,97.25,5.154639175257,7.21649484536
7001009,Yocum Elementary School,578,0.346020761245,7.612456747404,0,58.823529411764,3.979238754325,29.238754325259,0,80.28,8.477508650519,3.979238754325
7001010,Barton Jr. High School,669,0,7.324364723467,0,49.177877428998,1.943198804185,40.807174887892,0.747384155455,61.88,6.42750373692,3.736920777279
7001011,Washington Middle School,684,0,8.771929824561,0,48.976608187134,2.485380116959,38.304093567251,1.461988304093,66.08,6.286549707602,3.801169590643
7001012,El Dorado High School,1322,0.075642965204,5.90015128593,0,50.529500756429,0.90771558245,41.149773071104,1.43721633888,55.98,4.765506807866,3.93343419062
7003027,Junction City Elem. School,340,0,2.647058823529,0,36.764705882352,0,60.588235294117,0,70.29,7.941176470588,0
7003028,Junction City High School,339,0.294985250737,1.179941002949,0,37.463126843657,0,61.061946902654,0,63.13,6.784660766961,0
7006035,Norphlet Elementary School,,0,0,0,0,0,0,0,,0,0
7006036,Norphlet High School,,0,0,0,0,0,0,0,,0,0
7007039,Parkers Chapel Elem. School,424,0.471698113207,2.594339622641,0,8.962264150943,1.88679245283,85.613207547169,0.471698113207,51.42,8.490566037735,0.707547169811
7007040,Parkers Chapel High School,359,0.557103064066,1.949860724233,0.278551532033,10.027855153203,1.114206128133,85.793871866295,0.278551532033,34.54,9.749303621169,0.278551532033
7008035,Norphlet Elementary School,182,0,4.395604395604,0.54945054945,18.681318681318,0,75.824175824175,0.54945054945,70.88,8.791208791208,0
7008036,Norphlet High School,177,1.694915254237,0.564971751412,0.564971751412,21.468926553672,0,75.141242937853,0.564971751412,49.72,11.299435028248,0
7008043,Smackover Elementary School,418,0.23923444976,4.066985645933,0,18.660287081339,0.478468899521,76.076555023923,0.478468899521,62.44,9.330143540669,1.435406698564
7008045,Smackover High School,405,0.493827160493,2.222222222222,0,20.74074074074,0.246913580246,75.802469135802,0.493827160493,47.65,9.382716049382,1.481481481481
7009048,Gardner-Strong Elem. School,180,0,3.888888888888,0,70.555555555555,1.666666666666,23.888888888888,0,94.44,16.111111111111,0
7009049,Strong High School,155,0,7.096774193548,0,69.032258064516,0,23.870967741935,0,91.61,10.967741935483,0
7102005,Cowsert Elementary School,389,0.51413881748,5.398457583547,0,0.771208226221,0.771208226221,92.030848329048,0.51413881748,71.47,20.051413881748,2.056555269922
7102006,Clinton High School,253,0,3.557312252964,0,0.395256916996,0.790513833992,94.861660079051,0.395256916996,62.45,10.671936758893,1.581027667984
7102007,Clinton Intermediate School,340,0.294117647058,4.411764705882,0,0,1.764705882352,93.235294117647,0.294117647058,76.76,12.647058823529,1.176470588235
7102008,Clinton Jr High School,311,0,4.823151125401,0,0.32154340836,1.6077170418,92.926045016077,0.32154340836,68.17,13.183279742765,2.25080385852
7104014,Shirley Elementary School,211,1.895734597156,2.369668246445,0,0.473933649289,0,94.31279620853,0.947867298578,85.78,16.587677725118,0
7104015,Shirley High School,201,0.49751243781,0.995024875621,0,0.995024875621,1.990049751243,95.522388059701,0,80.6,17.412935323383,0
7105018,South Side Elementary School,252,0.396825396825,3.571428571428,0,0.79365079365,0.396825396825,94.841269841269,0,60.71,14.285714285714,0
7105019,South Side High School,245,0,2.857142857142,0,0,2.04081632653,95.102040816326,0,56.73,14.285714285714,0
7201001,Elkins Elementary School,222,1.801801801801,5.855855855855,0,3.153153153153,0.45045045045,88.738738738738,0,52.25,11.261261261261,2.252252252252
7201002,Elkins High School,373,2.144772117962,7.238605898123,0.268096514745,0.804289544235,0,89.276139410187,0.268096514745,38.34,8.579088471849,2.680965147453
7201003,Elkins Middle School,281,1.067615658362,7.47330960854,0,0.711743772241,1.779359430604,88.612099644128,0.35587188612,46.62,8.540925266903,3.202846975088
7201004,Elkins Elem. Primary School,236,1.271186440677,5.084745762711,0,0.847457627118,2.542372881355,89.830508474576,0.423728813559,49.15,11.440677966101,2.118644067796
7202005,George R Ledbetter Intermediat,362,0.828729281767,9.39226519337,0,2.486187845303,5.801104972375,81.215469613259,0.276243093922,42.54,15.193370165745,4.419889502762
7202006,Farmington High School,708,1.83615819209,7.062146892655,0.141242937853,2.824858757062,0.423728813559,87.146892655367,0.564971751412,32.77,9.745762711864,3.107344632768
7202007,Randall G. Lynch Middle School,556,1.258992805755,8.273381294964,0,2.51798561151,1.258992805755,86.510791366906,0.179856115107,43.71,9.712230215827,3.956834532374
7202008,Jerry "pop" Williams Elem Sch,374,0.267379679144,12.032085561497,0,1.604278074866,7.219251336898,78.07486631016,0.802139037433,43.85,10.695187165775,2.941176470588
7202009,Bob Folsom Elementary School,321,1.246105919003,4.984423676012,0,5.919003115264,4.04984423676,83.800623052959,0,47.04,10.280373831775,0.934579439252
7203010,Asbell Elementary School,389,0.771208226221,25.192802056555,1.028277634961,15.167095115681,5.398457583547,45.244215938303,7.19794344473,77.89,9.254498714652,24.678663239074
7203012,Butterfield Elementary School,631,0.316957210776,11.093502377179,1.267828843106,6.022187004754,8.716323296354,70.047543581616,2.535657686212,44.69,12.83676703645,7.606973058637
7203013,Happy Hollow Elementary School,493,0.608519269776,12.576064908722,0.405679513184,6.288032454361,4.46247464503,74.036511156186,1.622718052738,46.45,8.92494929006,7.707910750507
7203015,Leverett Elementary School,321,0.31152647975,11.838006230529,0.623052959501,6.542056074766,6.230529595015,66.355140186915,8.09968847352,58.88,10.280373831775,15.887850467289
7203016,Root Elementary School,494,0.80971659919,3.238866396761,0.607287449392,3.036437246963,4.251012145748,85.425101214574,2.631578947368,22.27,14.170040485829,3.441295546558
7203017,Washington Elementary School,342,1.169590643274,12.865497076023,0.292397660818,12.573099415204,10.233918128654,61.695906432748,1.169590643274,54.97,15.78947368421,4.38596491228
7203018,Ramay Junior High School,652,0.766871165644,15.797546012269,0.460122699386,16.104294478527,6.441717791411,57.668711656441,2.760736196319,54.75,15.797546012269,12.269938650306
7203019,Woodland Junior High School,756,0.661375661375,7.010582010582,0.925925925925,6.084656084656,3.042328042328,78.571428571428,3.703703703703,26.19,8.068783068783,4.497354497354
7203020,Fayetteville High School East,2001,0.499750124937,10.294852573713,0.299850074962,10.744627686156,2.548725637181,72.513743128435,3.098450774612,34.43,11.744127936031,6.046976511744
7203022,Holcomb Elementary School,587,0.170357751277,13.628620102214,0.511073253833,10.732538330494,6.984667802385,62.862010221465,5.11073253833,36.8,7.666098807495,13.458262350936
7203023,Vandergriff Elementary School,688,0,4.06976744186,0,1.453488372093,4.215116279069,84.883720930232,5.377906976744,10.32,11.191860465116,2.03488372093
7203024,McNair Middle School,693,0.1443001443,5.483405483405,0.2886002886,2.597402597402,2.741702741702,86.002886002886,2.741702741702,20.06,8.946608946608,3.030303030303
7203025,Holt Middle School,606,0.3300330033,15.511551155115,0.3300330033,15.511551155115,7.920792079207,55.940594059405,4.455445544554,51.98,14.686468646864,12.541254125412
7203027,Owl Creek School,850,0.470588235294,20.117647058823,0.235294117647,18.588235294117,6.117647058823,48.941176470588,5.529411764705,63.53,17.411764705882,20
7204027,Greenland Elementary School,304,0.328947368421,5.263157894736,0.328947368421,1.644736842105,1.644736842105,90.460526315789,0.328947368421,71.71,14.144736842105,2.302631578947
7204028,Greenland High School,276,1.086956521739,4.347826086956,0.362318840579,1.449275362318,1.811594202898,90.579710144927,0.362318840579,58.33,9.782608695652,1.086956521739
7204029,Greenland Middle School,256,0.78125,5.859375,0,0.390625,2.734375,90.234375,0,68.75,15.625,1.953125
7205031,Lincoln Elementary School,334,2.994011976047,9.880239520958,0.299401197604,1.197604790419,3.892215568862,78.443113772455,3.293413173652,70.66,10.179640718562,7.185628742514
7205033,Lincoln Middle School,343,4.956268221574,8.454810495626,0.583090379008,0.291545189504,2.332361516034,80.174927113702,3.206997084548,73.76,15.451895043731,6.997084548104
7205703,Lincoln Academic Center OF Exc,,0,0,0,0,0,0,0,,0,0
7205706,Lincoln New Tech High School,517,4.642166344294,8.704061895551,0.193423597678,0.386847195357,1.160541586073,79.303675048355,5.609284332688,70.41,12.185686653771,7.156673114119
7206035,Prairie Grove Elem. School,400,2,5,0,1.5,0,90.25,1.25,48.5,8.75,1.25
7206036,Prairie Grove High School,588,0.680272108843,3.571428571428,0,0.510204081632,0,94.38775510204,0.850340136054,35.88,11.56462585034,1.870748299319
7206038,Prairie Grove Middle School,570,0.350877192982,5.087719298245,0.350877192982,1.578947368421,0,91.228070175438,1.403508771929,51.75,10.877192982456,3.157894736842
7206039,Prairie Grove Intermediate,282,1.77304964539,3.900709219858,0.354609929078,1.418439716312,1.418439716312,89.716312056737,1.418439716312,52.84,13.120567375886,3.191489361702
7207040,Elmdale Elementary School,539,0.371057513914,63.450834879406,5.936920222634,2.782931354359,1.484230055658,25.231910946196,0.742115027829,88.87,10.38961038961,63.636363636363
7207041,Jones Elementary School,573,0,82.198952879581,9.075043630017,0.698080279232,1.047120418848,6.980802792321,0,96.16,4.537521815008,84.642233856893
7207042,Robert E. Lee Elem. School,511,1.369863013698,46.575342465753,25.440313111545,2.348336594911,0.391389432485,23.483365949119,0.391389432485,88.26,9.58904109589,62.230919765166
7207044,John Tyson Elementary School,537,0.558659217877,52.700186219739,7.448789571694,2.048417132216,1.117318435754,32.216014897579,3.910614525139,74.86,6.517690875232,56.238361266294
7207046,Westwood Elementary School,512,0.78125,52.734375,7.8125,1.171875,1.171875,36.1328125,0.1953125,83.01,13.671875,50
7207047,Central Junior High School,952,0.525210084033,30.357142857142,3.676470588235,1.470588235294,2.310924369747,59.663865546218,1.995798319327,45.9,8.298319327731,23.529411764705
7207048,Southwest Junior High School,681,0.734214390602,50.07342143906,6.607929515418,2.790014684287,1.908957415565,35.682819383259,2.202643171806,66.67,9.985315712187,42.437591776798
7207049,Springdale High School,2399,0.500208420175,50.354314297624,11.546477699041,3.126302626094,1.208837015423,31.388078365985,1.875781575656,67.86,10.170904543559,40.683618174239
7207050,Parson  Hills Elem. School,552,0.181159420289,52.717391304347,30.072463768115,2.536231884057,0.543478260869,13.224637681159,0.724637681159,92.93,7.971014492753,76.268115942028
7207051,Thurman G. Smith Elem. School,616,1.136363636363,41.883116883116,13.14935064935,3.084415584415,0.811688311688,38.474025974025,1.461038961038,74.51,9.740259740259,43.668831168831
7207052,Walker Elementary School,533,0,36.022514071294,3.564727954971,3.189493433395,1.688555347091,51.969981238273,3.564727954971,50.09,9.568480300187,33.395872420262
7207053,George Elementary School,651,0.307219662058,73.57910906298,5.222734254992,2.457757296466,1.536098310291,15.975422427035,0.921658986175,85.25,7.834101382488,66.052227342549
7207054,J. O. Kelly Middle School,690,0.144927536231,66.086956521739,12.028985507246,2.608695652173,1.014492753623,16.376811594202,1.739130434782,86.67,12.31884057971,66.95652173913
7207055,Helen Tyson Middle School,751,0.39946737683,49.267643142476,8.921438082556,1.864181091877,2.796271637816,34.62050599201,2.130492676431,74.3,11.185086551264,47.669773635153
7207057,Bernice Young Elementary,524,0.381679389312,7.251908396946,0.954198473282,1.526717557251,4.198473282442,84.541984732824,1.145038167938,21.56,9.541984732824,6.106870229007
7207058,Harp Elementary School,626,0.159744408945,59.105431309904,9.904153354632,3.194888178913,0.638977635782,23.642172523961,3.354632587859,74.28,7.827476038338,60.862619808306
7207059,Bayyari Elementary School,606,0,66.831683168316,18.811881188118,3.465346534653,0.49504950495,10.06600660066,0.3300330033,92.9,6.105610561056,77.227722772277
7207060,George Junior High School,719,0.417246175243,60.639777468706,15.716272600834,3.198887343532,0.834492350486,17.246175243393,1.947148817802,78.44,8.901251738525,58.553546592489
7207061,Hellstern Middle School,1006,0.894632206759,29.62226640159,4.671968190854,2.48508946322,2.186878727634,58.846918489065,1.292246520874,47.81,11.133200795228,27.236580516898
7207062,Har-Ber High School,2041,0.979911807937,31.259186673199,5.487506124448,1.910828025477,1.273885350318,56.834884860362,2.253797158255,41.5,9.064184223419,27.045565899069
7207063,Hunt Elementary School,615,0.813008130081,24.227642276422,7.317073170731,1.951219512195,0.975609756097,61.951219512195,2.764227642276,39.02,8.780487804878,27.80487804878
7207064,Turnbow Elementary School,818,0.733496332518,48.044009779951,16.748166259168,3.422982885085,1.833740831295,27.383863080684,1.833740831295,78.73,8.679706601466,55.012224938875
7207065,Monitor Elementary,798,0.250626566416,38.972431077694,22.055137844611,4.010025062656,1.503759398496,32.581453634085,0.62656641604,80.83,8.897243107769,51.002506265664
7207066,Willis Shaw Elementary Sch,580,1.379310344827,14.827586206896,0.862068965517,2.068965517241,1.206896551724,78.965517241379,0.689655172413,33.97,11.896551724137,11.03448275862
7207067,Springdale Alternative School,,0,0,0,0,0,0,0,,0,0
7207068,Sonora Elementary School,715,0.41958041958,39.720279720279,10.62937062937,2.517482517482,1.258741258741,44.335664335664,1.118881118881,76.64,9.510489510489,43.636363636363
7207069,Sonora Middle School,823,0.48602673147,44.592952612393,19.684082624544,2.065613608748,1.701093560145,30.012150668286,1.45808019441,78.61,11.42162818955,53.21992709599
7207070,Lakeside Junior High School,752,0.531914893617,43.617021276595,16.755319148936,2.260638297872,1.595744680851,33.643617021276,1.595744680851,75.8,11.170212765957,48.404255319148
7208060,West Fork Elementary School,393,0.508905852417,3.307888040712,0,1.526717557251,4.325699745547,89.567430025445,0.763358778625,57.51,12.722646310432,0.763358778625
7208061,West Fork Middle School,333,2.102102102102,3.003003003003,0,1.201201201201,2.102102102102,89.789789789789,1.801801801801,53.45,14.714714714714,0.3003003003
7208062,West Fork High School,396,2.525252525252,2.777777777777,0.252525252525,0.757575757575,2.020202020202,90.40404040404,1.262626262626,57.58,12.626262626262,0
7240703,Haas Hall Academy             ,320,1.875,6.25,0,2.5,0.3125,82.1875,6.875,0,0,0
7301001,H.L. Lubker Elementary School,549,0.728597449908,7.468123861566,0,2.732240437158,4.007285974499,84.699453551912,0.364298724954,72.86,12.932604735883,1.27504553734
7301003,Bald Knob High School,405,0,3.209876543209,0,2.469135802469,4.691358024691,89.135802469135,0.493827160493,59.26,11.604938271604,0.987654320987
7301004,Bald Knob Middle School,303,0,6.930693069306,0,3.960396039603,1.650165016501,87.128712871287,0.3300330033,67,9.570957095709,1.980198019801
7302008,Beebe Elementary School,392,0.765306122448,4.081632653061,0,3.061224489795,1.785714285714,90.051020408163,0.255102040816,58.67,13.265306122448,2.04081632653
7302009,Beebe Junior High School,466,0.429184549356,4.077253218884,0,3.218884120171,1.716738197424,89.69957081545,0.858369098712,48.07,10.515021459227,0.858369098712
7302010,Beebe High School,943,0.424178154825,4.029692470837,0.106044538706,2.863202545068,2.332979851537,89.289501590668,0.954400848356,43.27,11.664899257688,0.742311770943
7302011,Beebe Middle School,518,0.3861003861,3.474903474903,0,2.702702702702,1.158301158301,91.505791505791,0.7722007722,51.54,13.899613899613,0.96525096525
7302013,Badger Elementary,361,1.108033240997,3.87811634349,0,4.709141274238,3.047091412742,86.703601108033,0.554016620498,54.29,13.850415512465,0
7302014,Beebe Early Childhood,556,0.359712230215,5.575539568345,0,5.215827338129,2.158273381294,86.15107913669,0.539568345323,59.89,11.870503597122,0.539568345323
7302703,Badger Academy,25,0,0,0,8,0,92,0,60,12,0
7303014,Bradford Elementary School,252,0,2.380952380952,0,1.587301587301,0,96.031746031746,0,76.19,11.904761904761,0
7303015,Bradford High School,193,0,0,0,0.518134715025,0.518134715025,98.963730569948,0,80.31,6.735751295336,0
7304018,White Co. Central Elem. School,382,0,11.256544502617,0,0,2.61780104712,86.125654450261,0,74.08,13.612565445026,8.115183246073
7304019,White Co. Central High School,298,1.342281879194,11.409395973154,0,0.335570469798,0,86.912751677852,0,65.44,14.093959731543,8.389261744966
7307026,Judsonia Elementary School,355,0.281690140845,7.042253521126,0,3.661971830985,1.971830985915,86.478873239436,0.56338028169,70.42,16.338028169014,1.408450704225
7307030,Kensett Elementary School,378,0.26455026455,21.957671957671,0.26455026455,11.375661375661,4.232804232804,61.111111111111,0.79365079365,83.6,14.814814814814,10.84656084656
7307032,Riverview High School,432,0,12.5,0,10.185185185185,4.861111111111,72.453703703703,0,64.35,11.342592592592,3.009259259259
7307033,Riverview Junior High School,204,0.490196078431,13.235294117647,0,10.294117647058,3.431372549019,72.549019607843,0,72.55,6.372549019607,4.901960784313
7309038,Pangburn Elementary School,395,0.253164556962,1.26582278481,0,0.506329113924,0.253164556962,97.721518987341,0,60.25,12.151898734177,0.253164556962
7309039,Pangburn High School,371,0.269541778975,4.043126684636,0,0.808625336927,0,94.87870619946,0,49.87,6.738544474393,0.539083557951
7310042,Rose Bud Elementary School,433,0.230946882217,7.621247113163,0,0.230946882217,0,91.916859122401,0,64.2,13.163972286374,4.849884526558
7310043,Rose Bud High School,409,1.711491442542,5.378973105134,0,0,0,91.442542787286,1.466992665036,56.97,11.980440097799,3.422982885085
7311046,Sidney Deener Elem. School,430,0.697674418604,14.418604651162,0,16.511627906976,4.883720930232,61.162790697674,2.325581395348,72.56,14.883720930232,6.744186046511
7311047,McRae Elementary School,469,0,7.036247334754,0,12.153518123667,5.970149253731,74.626865671641,0.213219616204,59.06,12.153518123667,0.852878464818
7311051,Ahlf Junior High School,658,0.15197568389,6.079027355623,0.15197568389,12.462006079027,4.255319148936,75.531914893617,1.367781155015,50.76,11.246200607902,2.127659574468
7311052,Searcy High School,1175,0.170212765957,6.042553191489,0.170212765957,10.553191489361,3.574468085106,78.468085106382,1.021276595744,40.77,9.106382978723,1.787234042553
7311053,Westside Elementary School,513,0,5.847953216374,0,4.093567251461,4.873294346978,84.210526315789,0.974658869395,36.45,9.356725146198,1.949317738791
7311054,Southwest Middle School,897,0,9.58751393534,0,11.259754738015,5.685618729096,72.240802675585,1.226309921962,55.96,13.154960981047,2.898550724637
7401001,Augusta Elementary School,211,0,3.791469194312,0,49.289099526066,4.265402843601,42.654028436018,0,100,15.165876777251,0
7401003,Augusta High School,163,0,3.680981595092,0,60.736196319018,0.613496932515,34.355828220858,0.613496932515,100,14.110429447852,0
7401007,Cotton Plant Elementary School,,0,0,0,0,0,0,0,,0,0
7403012,McCrory Elementary School,312,0,1.282051282051,0,11.858974358974,0,86.217948717948,0.641025641025,61.54,14.423076923076,0
7403013,McCrory High School,314,0,0.636942675159,0,15.92356687898,0,83.12101910828,0.318471337579,63.38,8.917197452229,0
7503005,S.C. Tucker Elementary School,406,0,50,0,0.985221674876,0.738916256157,46.305418719211,1.970443349753,80.54,13.300492610837,40.886699507389
7503006,Danville High School,241,0,49.377593360995,0,0,1.659751037344,46.058091286307,2.904564315352,65.98,10.373443983402,24.066390041493
7503007,Danville Middle School,217,0,52.995391705069,0,1.382488479262,1.84331797235,41.935483870967,1.84331797235,78.8,13.364055299539,38.709677419354
7504009,Dardanelle Intermediate School,307,0,38.43648208469,0,1.954397394136,1.954397394136,56.677524429967,0.977198697068,76.87,14.657980456026,1.954397394136
7504010,Dardanelle Middle School,491,0.40733197556,32.993890020366,0,1.62932790224,1.42566191446,63.136456211812,0.40733197556,73.73,16.904276985743,25.458248472505
7504011,Dardanelle High School,564,0,29.078014184397,0,2.304964539007,1.063829787234,65.95744680851,1.595744680851,63.12,14.007092198581,17.198581560283
7504013,Dardanelle Primary School,735,0.136054421768,32.789115646258,0,2.176870748299,1.088435374149,62.721088435374,1.088435374149,77.01,9.931972789115,0.816326530612
7509030,Western Yell Co. Elem. School,214,0.467289719626,21.962616822429,0,0.934579439252,3.271028037383,70.093457943925,3.271028037383,77.1,20.093457943925,14.953271028037
7509033,Western Yell Co. High School,209,0,17.224880382775,0,0.956937799043,4.784688995215,71.770334928229,5.263157894736,73.68,16.746411483253,16.746411483253
7510019,Two Rivers High School,491,0.20366598778,8.757637474541,0,0.40733197556,0.61099796334,89.816700610997,0.20366598778,78.21,18.533604887983,3.66598778004
7510024,Two Rivers Elementary School,303,0.3300330033,15.181518151815,0,0,2.970297029702,81.188118811881,0.3300330033,86.8,17.491749174917,10.23102310231
